Term,RGB,,,,
call 0x1a8a0,"rgb(228, 193, 148)",,,,
0x68] r12,"rgb(228, 192, 149)",,,,
call 0xa7f0,"rgb(228, 191, 150)",,,,
ptr [edx*4,"rgb(228, 190, 151)",,,,
0x28] r9d,"rgb(228, 189, 152)",,,,
call 0x14310,"rgb(228, 188, 153)",,,,
cmovb r12,"rgb(228, 187, 154)",,,,
call 0x66310,"rgb(228, 186, 155)",,,,
- 0xc0],"rgb(228, 185, 156)",,,,
+ 0x468],"rgb(228, 184, 157)",,,,
call 0xa110,"rgb(228, 183, 158)",,,,
r8d 0x13,"rgb(228, 182, 159)",,,,
[rax] 0x2a,"rgb(228, 181, 160)",,,,
0x20] r13d,"rgb(228, 180, 161)",,,,
esi 0xa,"rgb(228, 179, 162)",,,,
r9d 0x10,"rgb(228, 178, 163)",,,,
edx [r12,"rgb(228, 177, 164)",,,,
0x6f] ah,"rgb(228, 176, 165)",,,,
0x28] 4,"rgb(227, 195, 147)",,,,
+ 0x308],"rgb(227, 194, 148)",,,,
r8d al,"rgb(227, 193, 149)",,,,
call 0xbde0,"rgb(227, 192, 150)",,,,
rbx 0x7fffffffffffffff,"rgb(227, 191, 151)",,,,
edi [eax,"rgb(227, 190, 152)",,,,
call 0x9ee0,"rgb(227, 189, 153)",,,,
0xe] al,"rgb(227, 188, 154)",,,,
call 0x1380,"rgb(227, 187, 155)",,,,
r10d [rax,"rgb(227, 186, 156)",,,,
cmove r9,"rgb(227, 185, 157)",,,,
call 0xdb90,"rgb(227, 184, 158)",,,,
[rsp] rdx,"rgb(227, 183, 159)",,,,
call 0x1f70,"rgb(227, 182, 160)",,,,
shr r10,"rgb(227, 181, 161)",,,,
+ edi*4],"rgb(227, 180, 162)",,,,
ptr [0x41a004],"rgb(227, 179, 163)",,,,
call 0x15190,"rgb(227, 178, 164)",,,,
jmp 0x521a,"rgb(227, 177, 165)",,,,
esi [eax,"rgb(226, 195, 148)",,,,
[rcx] r8,"rgb(226, 194, 149)",,,,
call 0x108c0,"rgb(226, 193, 150)",,,,
call 0x10264,"rgb(226, 192, 151)",,,,
ecx 0x19,"rgb(226, 191, 152)",,,,
[rax] r12d,"rgb(226, 190, 153)",,,,
[rdx] dl,"rgb(226, 189, 154)",,,,
0x28] xmm0,"rgb(226, 188, 155)",,,,
al 0xc0,"rgb(226, 187, 156)",,,,
jmp 0x20b8,"rgb(226, 186, 157)",,,,
call 0x13e40,"rgb(226, 185, 158)",,,,
rol r14d,"rgb(226, 184, 159)",,,,
esi [rax,"rgb(226, 183, 160)",,,,
jmp 0x20e8,"rgb(226, 182, 161)",,,,
r8d 0xf000,"rgb(226, 181, 162)",,,,
0x58] r10,"rgb(226, 180, 163)",,,,
call 0x9e00,"rgb(226, 179, 164)",,,,
rbx 0x101,"rgb(226, 178, 165)",,,,
edx 0x60,"rgb(225, 195, 149)",,,,
jmp 0x12a0,"rgb(225, 194, 150)",,,,
call 0x90e0,"rgb(225, 193, 151)",,,,
call 0x1120,"rgb(225, 192, 152)",,,,
call 0x1630,"rgb(225, 191, 153)",,,,
0x58] r13,"rgb(225, 190, 154)",,,,
r8d r8b,"rgb(225, 189, 155)",,,,
rdi eax,"rgb(225, 188, 156)",,,,
r15b 1,"rgb(225, 187, 157)",,,,
rdx r12d,"rgb(225, 186, 158)",,,,
+ 0x408],"rgb(225, 185, 159)",,,,
jmp 0x51ea,"rgb(225, 184, 160)",,,,
call 0xc8e0,"rgb(225, 183, 161)",,,,
r11d r13d,"rgb(225, 182, 162)",,,,
call 0x97d0,"rgb(225, 181, 163)",,,,
movq xmm1,"rgb(225, 180, 164)",,,,
r13d esi,"rgb(225, 179, 165)",,,,
eax 0x13490b39,"rgb(224, 195, 150)",,,,
ptr [0x419004],"rgb(224, 194, 151)",,,,
push 0xd,"rgb(224, 193, 152)",,,,
shl r9,"rgb(224, 192, 153)",,,,
call 0x1d1e8,"rgb(224, 191, 154)",,,,
edx 0x4000,"rgb(224, 190, 155)",,,,
cmove r13,"rgb(224, 189, 156)",,,,
r14 [rdi,"rgb(224, 188, 157)",,,,
xgetbv,"rgb(224, 187, 158)",,,,
9] 8,"rgb(224, 186, 159)",,,,
call 0x27f0,"rgb(224, 185, 160)",,,,
call 0x14a80,"rgb(224, 184, 161)",,,,
adc rax,"rgb(224, 183, 162)",,,,
- 0x3a4],"rgb(224, 182, 163)",,,,
jmp 0x7c20,"rgb(224, 181, 164)",,,,
r8 [rax*4,"rgb(224, 180, 165)",,,,
call 0x4550,"rgb(223, 195, 151)",,,,
0x70] rsi,"rgb(223, 194, 152)",,,,
edx 0xffff,"rgb(223, 193, 153)",,,,
call 0x141b0,"rgb(223, 192, 154)",,,,
ebx 0x1b,"rgb(223, 191, 155)",,,,
call 0x107d0,"rgb(223, 190, 156)",,,,
- 0x84],"rgb(223, 189, 157)",,,,
rax] 1,"rgb(223, 188, 158)",,,,
0x1c] ecx,"rgb(223, 187, 159)",,,,
call 0x4b30,"rgb(223, 186, 160)",,,,
0x30] r8d,"rgb(223, 185, 161)",,,,
r13d 8,"rgb(223, 184, 162)",,,,
ebx r10d,"rgb(223, 183, 163)",,,,
r14 r10,"rgb(223, 182, 164)",,,,
shr r11d,"rgb(223, 181, 165)",,,,
r14b 1,"rgb(222, 195, 152)",,,,
rbx 0x2b992ddfa232,"rgb(222, 194, 153)",,,,
call 0x8d4d0,"rgb(222, 193, 154)",,,,
call 0x4680,"rgb(222, 192, 155)",,,,
call 0x9c80,"rgb(222, 191, 156)",,,,
call 0x4e6b4,"rgb(222, 190, 157)",,,,
call 0x16f0,"rgb(222, 189, 158)",,,,
call 0x15b0,"rgb(222, 188, 159)",,,,
call 0xabd0,"rgb(222, 187, 160)",,,,
bnd ret,"rgb(222, 186, 161)",,,,
eax dil,"rgb(222, 185, 162)",,,,
- 0x19930520],"rgb(222, 184, 163)",,,,
call 0x294dc,"rgb(222, 183, 164)",,,,
rdx 0xffffffffffffffe0,"rgb(222, 182, 165)",,,,
0x284] eax,"rgb(221, 195, 153)",,,,
call 0x8470,"rgb(221, 194, 154)",,,,
0xd8] 0,"rgb(221, 193, 155)",,,,
+ 0x444],"rgb(221, 192, 156)",,,,
call 0xbc90,"rgb(221, 191, 157)",,,,
imul r8,"rgb(221, 190, 158)",,,,
0x150] rax,"rgb(221, 189, 159)",,,,
pxor xmm5,"rgb(221, 188, 160)",,,,
+ r11*2],"rgb(221, 187, 161)",,,,
ucomisd xmm1,"rgb(221, 186, 162)",,,,
inc r8d,"rgb(221, 185, 163)",,,,
0x38] rbp,"rgb(221, 184, 164)",,,,
or rbp,"rgb(221, 183, 165)",,,,
0x10] ebp,"rgb(220, 195, 154)",,,,
call 0x48e0,"rgb(220, 194, 155)",,,,
call 0x1d740,"rgb(220, 193, 156)",,,,
+ 0x33],"rgb(220, 192, 157)",,,,
eax -4,"rgb(220, 191, 158)",,,,
movabs r12,"rgb(220, 190, 159)",,,,
dec rdi,"rgb(220, 189, 160)",,,,
rbp [rcx,"rgb(220, 188, 161)",,,,
- 0xf],"rgb(220, 187, 162)",,,,
eax 0x73,"rgb(220, 186, 163)",,,,
[rbp*2 +,"rgb(220, 185, 164)",,,,
edx*4 +,"rgb(220, 184, 165)",,,,
0xf0] 0,"rgb(219, 195, 155)",,,,
rsi esi,"rgb(219, 194, 156)",,,,
call 0x1910,"rgb(219, 193, 157)",,,,
esi [ebp,"rgb(219, 192, 158)",,,,
st(2) st(0),"rgb(219, 191, 159)",,,,
r8 [r8,"rgb(219, 190, 160)",,,,
al 0xdf,"rgb(219, 189, 161)",,,,
paddd xmm5,"rgb(219, 188, 162)",,,,
call 0x9720,"rgb(219, 187, 163)",,,,
rorx edx,"rgb(219, 186, 164)",,,,
call 0x16900,"rgb(219, 185, 165)",,,,
rdi [r10,"rgb(218, 195, 156)",,,,
0x18] r15,"rgb(218, 194, 157)",,,,
call 0x85b0,"rgb(218, 193, 158)",,,,
+ 0x75],"rgb(218, 192, 159)",,,,
0x30] r14d,"rgb(218, 191, 160)",,,,
shr rsi,"rgb(218, 190, 161)",,,,
0xc8] rdx,"rgb(218, 189, 162)",,,,
0x7c] 0,"rgb(218, 188, 163)",,,,
+ 0x1714],"rgb(218, 187, 164)",,,,
call 0x2b00,"rgb(218, 186, 165)",,,,
0xa0] xmm5,"rgb(217, 195, 157)",,,,
movnti qword,"rgb(217, 194, 158)",,,,
ecx 0x2e,"rgb(217, 193, 159)",,,,
0x1310] rax,"rgb(217, 192, 160)",,,,
call 0x7908,"rgb(217, 191, 161)",,,,
call 0x11378,"rgb(217, 190, 162)",,,,
pushfq,"rgb(217, 189, 163)",,,,
rdi edi,"rgb(217, 188, 164)",,,,
call 0x1f40,"rgb(217, 187, 165)",,,,
8] 9,"rgb(216, 195, 158)",,,,
r10d ebx,"rgb(216, 194, 159)",,,,
0x58] r15,"rgb(216, 193, 160)",,,,
call 0x16e30,"rgb(216, 192, 161)",,,,
r14*8 +,"rgb(216, 191, 162)",,,,
+ 0xe0108],"rgb(216, 190, 163)",,,,
+ r9*2],"rgb(216, 189, 164)",,,,
eax 0x80070057,"rgb(216, 188, 165)",,,,
call 0x4f00,"rgb(215, 195, 159)",,,,
ecx 0x8000,"rgb(215, 194, 160)",,,,
r11d 0x30,"rgb(215, 193, 161)",,,,
rsp 0x150,"rgb(215, 192, 162)",,,,
call 0x8e28,"rgb(215, 191, 163)",,,,
+ 0x11c],"rgb(215, 190, 164)",,,,
rorx eax,"rgb(215, 189, 165)",,,,
rcx ebx,"rgb(214, 195, 160)",,,,
call 0x11c0,"rgb(214, 194, 161)",,,,
call 0xf22c,"rgb(214, 193, 162)",,,,
rax*2] 0,"rgb(214, 192, 163)",,,,
call 0xf12e,"rgb(214, 191, 164)",,,,
[rdi] dl,"rgb(214, 190, 165)",,,,
r15 [rdi,"rgb(213, 195, 161)",,,,
+ 0x980],"rgb(213, 194, 162)",,,,
call 0x47b8,"rgb(213, 193, 163)",,,,
[rdx] 0x4550,"rgb(213, 192, 164)",,,,
esi 0x1b,"rgb(213, 191, 165)",,,,
jmp 0x79c0,"rgb(212, 195, 162)",,,,
r11 [rax,"rgb(212, 194, 163)",,,,
pop rdx,"rgb(212, 193, 164)",,,,
[rax] 0x2d,"rgb(212, 192, 165)",,,,
0x44] edi,"rgb(211, 195, 163)",,,,
eax 0x78,"rgb(211, 194, 164)",,,,
r14 0xffffffffffffffff,"rgb(211, 193, 165)",,,,
0x3c] 1,"rgb(210, 195, 164)",,,,
call 0x5120,"rgb(210, 194, 165)",,,,
ecx 0x23,"rgb(209, 195, 165)",,,,
ebx r11d,"rgb(235, 195, 138)",,,,
edx 0x11,"rgb(235, 194, 139)",,,,
0x40] esi,"rgb(235, 193, 140)",,,,
rcx 0xfffffffffffffffe,"rgb(235, 192, 141)",,,,
ptr fs:[eax],"rgb(235, 191, 142)",,,,
r8d 0x14,"rgb(235, 190, 143)",,,,
+ 0x3c0],"rgb(235, 189, 144)",,,,
0x78] rdi,"rgb(235, 188, 145)",,,,
eax 0x20670,"rgb(235, 187, 146)",,,,
call 0xb1e0,"rgb(235, 186, 147)",,,,
call 0x20ff0,"rgb(235, 185, 148)",,,,
0,"rgb(235, 184, 149)",,,,
ecx 0xfde9,"rgb(235, 183, 150)",,,,
[rax] 0xc0000005,"rgb(235, 182, 151)",,,,
0xe8] 0,"rgb(235, 181, 152)",,,,
call 0x5de0,"rgb(235, 180, 153)",,,,
8] cx,"rgb(235, 179, 154)",,,,
call 0x1ac40,"rgb(235, 178, 155)",,,,
0x2c] ebx,"rgb(235, 177, 156)",,,,
eax 0x20660,"rgb(235, 176, 157)",,,,
call 0x4180,"rgb(235, 175, 158)",,,,
0xe0] 0,"rgb(235, 174, 159)",,,,
r9b byte,"rgb(235, 173, 160)",,,,
eax 0xfff3ff0,"rgb(235, 172, 161)",,,,
call 0x4480,"rgb(235, 171, 162)",,,,
eax 0x106c0,"rgb(235, 170, 163)",,,,
0x20] r8d,"rgb(235, 169, 164)",,,,
r14 4,"rgb(235, 168, 165)",,,,
+ 0xe0110],"rgb(234, 195, 139)",,,,
+ 0x14c],"rgb(234, 194, 140)",,,,
9] 0x10,"rgb(234, 193, 141)",,,,
call 0xbe70,"rgb(234, 192, 142)",,,,
rsp 0x118,"rgb(234, 191, 143)",,,,
call 0x6f03,"rgb(234, 190, 144)",,,,
r12d 0x65,"rgb(234, 189, 145)",,,,
0x38] edi,"rgb(234, 188, 146)",,,,
rcx edx,"rgb(234, 187, 147)",,,,
call 0x27b0,"rgb(234, 186, 148)",,,,
cmp r13b,"rgb(234, 185, 149)",,,,
dec rdx,"rgb(234, 184, 150)",,,,
r12 rbp,"rgb(234, 183, 151)",,,,
call 0x3130,"rgb(234, 182, 152)",,,,
0x48] 4,"rgb(234, 181, 153)",,,,
r13 8,"rgb(234, 180, 154)",,,,
[rdi] rcx,"rgb(234, 179, 155)",,,,
rax] 0x20,"rgb(234, 178, 156)",,,,
ecx*4 +,"rgb(234, 177, 157)",,,,
rdx ecx,"rgb(234, 176, 158)",,,,
call 0x3db0,"rgb(234, 175, 159)",,,,
+ 0x71],"rgb(234, 174, 160)",,,,
r15 rbp,"rgb(234, 173, 161)",,,,
- 0x1e],"rgb(234, 172, 162)",,,,
esp 0x30,"rgb(234, 171, 163)",,,,
st(1) st(0),"rgb(234, 170, 164)",,,,
jmp 0x362aa0,"rgb(234, 169, 165)",,,,
paddw xmm0,"rgb(233, 195, 140)",,,,
imul r9,"rgb(233, 194, 141)",,,,
eax 0x37,"rgb(233, 193, 142)",,,,
+ 0x144],"rgb(233, 192, 143)",,,,
- 0x570],"rgb(233, 191, 144)",,,,
call 0xd670,"rgb(233, 190, 145)",,,,
paddw xmm4,"rgb(233, 189, 146)",,,,
al 0xf0,"rgb(233, 188, 147)",,,,
call 0x1dcf0,"rgb(233, 187, 148)",,,,
call 0x1f940,"rgb(233, 186, 149)",,,,
eax 0x19930520,"rgb(233, 185, 150)",,,,
r10 4,"rgb(233, 184, 151)",,,,
0x10] 6,"rgb(233, 183, 152)",,,,
0x38] esi,"rgb(233, 182, 153)",,,,
0x90] eax,"rgb(233, 181, 154)",,,,
dl 0x3a,"rgb(233, 180, 155)",,,,
+ 0xc70],"rgb(233, 179, 156)",,,,
+ 0x1b],"rgb(233, 178, 157)",,,,
r12 r11,"rgb(233, 177, 158)",,,,
shr r11,"rgb(233, 176, 159)",,,,
cmp r12w,"rgb(233, 175, 160)",,,,
jne 0x15d9,"rgb(233, 174, 161)",,,,
call 0x1b20,"rgb(233, 173, 162)",,,,
dl 0x30,"rgb(233, 172, 163)",,,,
call 0xc240,"rgb(233, 171, 164)",,,,
or r11,"rgb(233, 170, 165)",,,,
1] 7,"rgb(232, 195, 141)",,,,
call 0xb6c30,"rgb(232, 194, 142)",,,,
6] al,"rgb(232, 193, 143)",,,,
call 0xb741c,"rgb(232, 192, 144)",,,,
+ r11*4],"rgb(232, 191, 145)",,,,
ebp qword,"rgb(232, 190, 146)",,,,
and r12,"rgb(232, 189, 147)",,,,
r10 dword,"rgb(232, 188, 148)",,,,
call 0xc8f0,"rgb(232, 187, 149)",,,,
+ 0xe8100],"rgb(232, 186, 150)",,,,
0xf0118] rdx,"rgb(232, 185, 151)",,,,
call 0xb6c90,"rgb(232, 184, 152)",,,,
call 0x24d40,"rgb(232, 183, 153)",,,,
0x40] xmm1,"rgb(232, 182, 154)",,,,
r13 0xffffffffffffffff,"rgb(232, 181, 155)",,,,
0x50] edi,"rgb(232, 180, 156)",,,,
jmp 0x14018,"rgb(232, 179, 157)",,,,
call 0x7840,"rgb(232, 178, 158)",,,,
call 0x2fb0,"rgb(232, 177, 159)",,,,
r8d 0x16,"rgb(232, 176, 160)",,,,
rax] bl,"rgb(232, 175, 161)",,,,
r12 [rdi,"rgb(232, 174, 162)",,,,
r8d ax,"rgb(232, 173, 163)",,,,
0x24] edi,"rgb(232, 172, 164)",,,,
r15 0xffffffffffffffff,"rgb(232, 171, 165)",,,,
call 0x28b0,"rgb(231, 195, 142)",,,,
rax 0x66666667,"rgb(231, 194, 143)",,,,
eax 0x11,"rgb(231, 193, 144)",,,,
+ 0x3b0],"rgb(231, 192, 145)",,,,
call 0x4cc0,"rgb(231, 191, 146)",,,,
rax 0x7ffffffffffffffe,"rgb(231, 190, 147)",,,,
al 0x3d,"rgb(231, 189, 148)",,,,
+ 0x3e0],"rgb(231, 188, 149)",,,,
rol r13d,"rgb(231, 187, 150)",,,,
[rax] r8d,"rgb(231, 186, 151)",,,,
call 0x10e0,"rgb(231, 185, 152)",,,,
[rdx] 1,"rgb(231, 184, 153)",,,,
call 0xdc58,"rgb(231, 183, 154)",,,,
shl r11d,"rgb(231, 182, 155)",,,,
0x50] rbp,"rgb(231, 181, 156)",,,,
call 0x1bd8,"rgb(231, 180, 157)",,,,
mov bpl,"rgb(231, 179, 158)",,,,
call 0x16920,"rgb(231, 178, 159)",,,,
+ 0x6d0],"rgb(231, 177, 160)",,,,
r13] 0,"rgb(231, 176, 161)",,,,
rol rsi,"rgb(231, 175, 162)",,,,
cmove r14,"rgb(231, 174, 163)",,,,
rsp 0x168,"rgb(231, 173, 164)",,,,
call 0xc8a0,"rgb(231, 172, 165)",,,,
0x5c] 0,"rgb(230, 195, 143)",,,,
rdx edi,"rgb(230, 194, 144)",,,,
sete r9b,"rgb(230, 193, 145)",,,,
call 0x1448,"rgb(230, 192, 146)",,,,
call 0x4dd0,"rgb(230, 191, 147)",,,,
edi 0x800,"rgb(230, 190, 148)",,,,
ebp r9d,"rgb(230, 189, 149)",,,,
rax 0x14,"rgb(230, 188, 150)",,,,
r8d [r12,"rgb(230, 187, 151)",,,,
call 0x5d10,"rgb(230, 186, 152)",,,,
0x39] rax,"rgb(230, 185, 153)",,,,
+ 0xe0118],"rgb(230, 184, 154)",,,,
call 0x38e0,"rgb(230, 183, 155)",,,,
r13 r10,"rgb(230, 182, 156)",,,,
0x40] xmm2,"rgb(230, 181, 157)",,,,
+ 0x430],"rgb(230, 180, 158)",,,,
cmovne esi,"rgb(230, 179, 159)",,,,
[rax] r13d,"rgb(230, 178, 160)",,,,
+ 0x3e8],"rgb(230, 177, 161)",,,,
call 0x7fc0,"rgb(230, 176, 162)",,,,
[rax*8 +,"rgb(230, 175, 163)",,,,
call 0x93b0,"rgb(230, 174, 164)",,,,
0xf0120] edx,"rgb(230, 173, 165)",,,,
rcx edi,"rgb(229, 195, 144)",,,,
0x10] ah,"rgb(229, 194, 145)",,,,
call 0x10b0,"rgb(229, 193, 146)",,,,
jmp 0x16e20,"rgb(229, 192, 147)",,,,
r8d 0x4d0,"rgb(229, 191, 148)",,,,
0x48] edx,"rgb(229, 190, 149)",,,,
cmovae eax,"rgb(229, 189, 150)",,,,
call 0x8960,"rgb(229, 188, 151)",,,,
0x3c] edx,"rgb(229, 187, 152)",,,,
0x20] 8,"rgb(229, 186, 153)",,,,
al 0xd,"rgb(229, 185, 154)",,,,
r8b byte,"rgb(229, 184, 155)",,,,
+ 0x63],"rgb(229, 183, 156)",,,,
call 0x18840,"rgb(229, 182, 157)",,,,
- 0x220],"rgb(229, 181, 158)",,,,
0x48] 0xfffffffffffffffe,"rgb(229, 180, 159)",,,,
cmp r15w,"rgb(229, 179, 160)",,,,
call 0x4b10,"rgb(229, 178, 161)",,,,
[rax] 5,"rgb(229, 177, 162)",,,,
je 0x1ac9,"rgb(229, 176, 163)",,,,
call 0x4ed0,"rgb(229, 175, 164)",,,,
- 0x228],"rgb(229, 174, 165)",,,,
rdx ebx,"rgb(228, 195, 145)",,,,
jne 0x1bc3,"rgb(228, 194, 146)",,,,
0x27] rax,"rgb(228, 193, 147)",,,,
call 0x11b90,"rgb(228, 192, 148)",,,,
0x48] rbp,"rgb(228, 191, 149)",,,,
r13d r15d,"rgb(228, 190, 150)",,,,
call rdx,"rgb(228, 189, 151)",,,,
call 0x16554,"rgb(228, 188, 152)",,,,
call 0xd500,"rgb(228, 187, 153)",,,,
call 0x35ed60,"rgb(228, 186, 154)",,,,
edx [r15,"rgb(228, 185, 155)",,,,
not rdx,"rgb(228, 184, 156)",,,,
r9d 0xffffffa3,"rgb(228, 183, 157)",,,,
0x20] xmm1,"rgb(228, 182, 158)",,,,
0x51] al,"rgb(228, 181, 159)",,,,
call 0x9590,"rgb(228, 180, 160)",,,,
call 0xf2d0,"rgb(228, 179, 161)",,,,
call 0x28a0,"rgb(228, 178, 162)",,,,
rdx*8] rcx,"rgb(228, 177, 163)",,,,
edi 0x1000,"rgb(228, 176, 164)",,,,
call 0x2e90,"rgb(228, 175, 165)",,,,
r9 r9d,"rgb(227, 195, 146)",,,,
rcx esi,"rgb(227, 194, 147)",,,,
jne 0x1947,"rgb(227, 193, 148)",,,,
xmm2 xmm5,"rgb(227, 192, 149)",,,,
movsq qword,"rgb(227, 191, 150)",,,,
call 0x5450,"rgb(227, 190, 151)",,,,
[rdi] xmm0,"rgb(227, 189, 152)",,,,
[rbx] edx,"rgb(227, 188, 153)",,,,
[rdi] qword,"rgb(227, 187, 154)",,,,
edi 0x400,"rgb(227, 186, 155)",,,,
ucomisd xmm6,"rgb(227, 185, 156)",,,,
call 0x10290,"rgb(227, 184, 157)",,,,
call 0x1a80,"rgb(227, 183, 158)",,,,
+ 0x838],"rgb(227, 182, 159)",,,,
call 0x1da0,"rgb(227, 181, 160)",,,,
call 0x1be0,"rgb(227, 180, 161)",,,,
ebp -1,"rgb(227, 179, 162)",,,,
jae 0x1bc3,"rgb(227, 178, 163)",,,,
[r9] eax,"rgb(227, 177, 164)",,,,
0x28] 8,"rgb(227, 176, 165)",,,,
rcx*2] 0,"rgb(226, 195, 147)",,,,
call 0xa1a0,"rgb(226, 194, 148)",,,,
eax 0x600,"rgb(226, 193, 149)",,,,
call 0x6680,"rgb(226, 192, 150)",,,,
#NAME?,"rgb(226, 191, 151)",,,,
call 0x34d0,"rgb(226, 190, 152)",,,,
0xb0] 1,"rgb(226, 189, 153)",,,,
ecx 0x208,"rgb(226, 188, 154)",,,,
- 0x45],"rgb(226, 187, 155)",,,,
or r12,"rgb(226, 186, 156)",,,,
edx 0x23,"rgb(226, 185, 157)",,,,
call 0xa720,"rgb(226, 184, 158)",,,,
call 0x2cb0,"rgb(226, 183, 159)",,,,
0x20] ax,"rgb(226, 182, 160)",,,,
r12 4,"rgb(226, 181, 161)",,,,
0x9c] 0,"rgb(226, 180, 162)",,,,
and r11,"rgb(226, 179, 163)",,,,
call 0xf0b0,"rgb(226, 178, 164)",,,,
call 0x3c50,"rgb(226, 177, 165)",,,,
0x67] 0x36772d77,"rgb(225, 195, 148)",,,,
call 0x10410,"rgb(225, 194, 149)",,,,
call 0xa790,"rgb(225, 193, 150)",,,,
edx r8b,"rgb(225, 192, 151)",,,,
- 0x4c0],"rgb(225, 191, 152)",,,,
call 0x4ef0,"rgb(225, 190, 153)",,,,
call 0x3f50,"rgb(225, 189, 154)",,,,
0x28] ebp,"rgb(225, 188, 155)",,,,
0x20] r11d,"rgb(225, 187, 156)",,,,
call 0x4fb0,"rgb(225, 186, 157)",,,,
cmovs rax,"rgb(225, 185, 158)",,,,
rax al,"rgb(225, 184, 159)",,,,
rsp 0xe0,"rgb(225, 183, 160)",,,,
call 0x21178,"rgb(225, 182, 161)",,,,
bt rdx,"rgb(225, 181, 162)",,,,
call 0xf800,"rgb(225, 180, 163)",,,,
call 0x4a80,"rgb(225, 179, 164)",,,,
+ 0x5d],"rgb(225, 178, 165)",,,,
0x20] 6,"rgb(224, 195, 149)",,,,
0x78] edi,"rgb(224, 194, 150)",,,,
eax 0x2000,"rgb(224, 193, 151)",,,,
+ 0x8b],"rgb(224, 192, 152)",,,,
call 0x1c20,"rgb(224, 191, 153)",,,,
call 0x3f20,"rgb(224, 190, 154)",,,,
call 0x4280,"rgb(224, 189, 155)",,,,
0x98] 4,"rgb(224, 188, 156)",,,,
rcx 0x2b992ddfa233,"rgb(224, 187, 157)",,,,
+ 0x2c8],"rgb(224, 186, 158)",,,,
r9 [r12,"rgb(224, 185, 159)",,,,
push 0x200,"rgb(224, 184, 160)",,,,
0,"rgb(224, 183, 161)",,,,
rsi 0xf,"rgb(224, 182, 162)",,,,
eax 0xfffcf9b0,"rgb(224, 181, 163)",,,,
paddd xmm6,"rgb(224, 180, 164)",,,,
0x50] 0x40000015,"rgb(224, 179, 165)",,,,
[r10] eax,"rgb(223, 195, 150)",,,,
eax r8b,"rgb(223, 194, 151)",,,,
call 0x94b0,"rgb(223, 193, 152)",,,,
0x38] edx,"rgb(223, 192, 153)",,,,
8] 0xffffffffffffffff,"rgb(223, 191, 154)",,,,
call 0x51e0,"rgb(223, 190, 155)",,,,
r14d 5,"rgb(223, 189, 156)",,,,
call 0x5e30,"rgb(223, 188, 157)",,,,
call 0x66b0,"rgb(223, 187, 158)",,,,
rax xmm1,"rgb(223, 186, 159)",,,,
0x80] rdi,"rgb(223, 185, 160)",,,,
call 0x175c,"rgb(223, 184, 161)",,,,
call 0x5d60,"rgb(223, 183, 162)",,,,
0x1a8] rax,"rgb(223, 182, 163)",,,,
dl 0x2d,"rgb(223, 181, 164)",,,,
rax] ch,"rgb(223, 180, 165)",,,,
call 0x10d10,"rgb(222, 195, 151)",,,,
0x48] xmm0,"rgb(222, 194, 152)",,,,
0x88] eax,"rgb(222, 193, 153)",,,,
call 0x3490,"rgb(222, 192, 154)",,,,
call 0x15c0,"rgb(222, 191, 155)",,,,
cmp r14b,"rgb(222, 190, 156)",,,,
0x6e] ch,"rgb(222, 189, 157)",,,,
[rdi*2 +,"rgb(222, 188, 158)",,,,
rcx 0xf,"rgb(222, 187, 159)",,,,
call 0xd3b0,"rgb(222, 186, 160)",,,,
ptr [0x447554],"rgb(222, 185, 161)",,,,
al 0x24,"rgb(222, 184, 162)",,,,
eax 0x8007000e,"rgb(222, 183, 163)",,,,
call 0xa6a0,"rgb(222, 182, 164)",,,,
call 0xda20,"rgb(222, 181, 165)",,,,
call 0x4520,"rgb(221, 195, 152)",,,,
call 0x9f00,"rgb(221, 194, 153)",,,,
edx 0x800,"rgb(221, 193, 154)",,,,
call 0x6760,"rgb(221, 192, 155)",,,,
0x1d] 0,"rgb(221, 191, 156)",,,,
call 0x11d0,"rgb(221, 190, 157)",,,,
call 0x1d690,"rgb(221, 189, 158)",,,,
call 0x3e60,"rgb(221, 188, 159)",,,,
mul rbx,"rgb(221, 187, 160)",,,,
rsi -1,"rgb(221, 186, 161)",,,,
0x10] 0x20,"rgb(221, 185, 162)",,,,
+ esi*2],"rgb(221, 184, 163)",,,,
eax 0xffffff7e,"rgb(221, 183, 164)",,,,
rol r8,"rgb(221, 182, 165)",,,,
call 0x5010,"rgb(220, 195, 153)",,,,
8] r8b,"rgb(220, 194, 154)",,,,
rol r11d,"rgb(220, 193, 155)",,,,
call 0x39a0,"rgb(220, 192, 156)",,,,
call 0x3110,"rgb(220, 191, 157)",,,,
- 0x118],"rgb(220, 190, 158)",,,,
+ 0x76c],"rgb(220, 189, 159)",,,,
ymm6 ymm6,"rgb(220, 188, 160)",,,,
0x80] r15,"rgb(220, 187, 161)",,,,
+ 0xc58],"rgb(220, 186, 162)",,,,
+ r15*2],"rgb(220, 185, 163)",,,,
cmove edi,"rgb(220, 184, 164)",,,,
+ 0x4b8],"rgb(220, 183, 165)",,,,
[rsi] rcx,"rgb(219, 195, 154)",,,,
1] 0xa,"rgb(219, 194, 155)",,,,
0x70] r13,"rgb(219, 193, 156)",,,,
rax*2] bx,"rgb(219, 192, 157)",,,,
call 0x40a0,"rgb(219, 191, 158)",,,,
cvtsi2sd xmm2,"rgb(219, 190, 159)",,,,
vpsrld xmm6,"rgb(219, 189, 160)",,,,
call 0x11210,"rgb(219, 188, 161)",,,,
